id,date,store_nbr,family,sales,onpromotion,is_open
874965,2014-05-08,1,BEVERAGES,855.0,0,True
876747,2014-05-09,1,BEVERAGES,948.0,0,True
878529,2014-05-10,1,BEVERAGES,1178.0,0,True
880311,2014-05-11,1,BEVERAGES,442.0,0,True
882093,2014-05-12,1,BEVERAGES,888.0,0,True
883875,2014-05-13,1,BEVERAGES,1122.0,0,True
885657,2014-05-14,1,BEVERAGES,1040.0,0,True
887439,2014-05-15,1,BEVERAGES,1016.0,0,True
889221,2014-05-16,1,BEVERAGES,1006.0,0,True
891003,2014-05-17,1,BEVERAGES,1093.0,0,True
892785,2014-05-18,1,BEVERAGES,385.0,0,True
894567,2014-05-19,1,BEVERAGES,1052.0,0,True
896349,2014-05-20,1,BEVERAGES,944.0,0,True
898131,2014-05-21,1,BEVERAGES,1052.0,0,True
899913,2014-05-22,1,BEVERAGES,813.0,0,True
901695,2014-05-23,1,BEVERAGES,961.0,0,True
903477,2014-05-24,1,BEVERAGES,1119.0,0,True
905259,2014-05-25,1,BEVERAGES,496.0,0,True
907041,2014-05-26,1,BEVERAGES,1085.0,0,True
908823,2014-05-27,1,BEVERAGES,795.0,0,True
910605,2014-05-28,1,BEVERAGES,1102.0,0,True
912387,2014-05-29,1,BEVERAGES,730.0,0,True
914169,2014-05-30,1,BEVERAGES,1046.0,0,True
915951,2014-05-31,1,BEVERAGES,1128.0,0,True
917733,2014-06-01,1,BEVERAGES,438.0,0,True
919515,2014-06-02,1,BEVERAGES,977.0,0,True
921297,2014-06-03,1,BEVERAGES,979.0,0,True
923079,2014-06-04,1,BEVERAGES,1071.0,0,True
924861,2014-06-05,1,BEVERAGES,851.0,0,True
926643,2014-06-06,1,BEVERAGES,1066.0,0,True
928425,2014-06-07,1,BEVERAGES,990.0,0,True
930207,2014-06-08,1,BEVERAGES,327.0,0,True
931989,2014-06-09,1,BEVERAGES,938.0,0,True
933771,2014-06-10,1,BEVERAGES,1100.0,0,True
935553,2014-06-11,1,BEVERAGES,1159.0,0,True
937335,2014-06-12,1,BEVERAGES,961.0,0,True
939117,2014-06-13,1,BEVERAGES,1023.0,0,True
940899,2014-06-14,1,BEVERAGES,1304.0,0,True
942681,2014-06-15,1,BEVERAGES,347.0,0,True
944463,2014-06-16,1,BEVERAGES,1089.0,0,True
946245,2014-06-17,1,BEVERAGES,1056.0,0,True
948027,2014-06-18,1,BEVERAGES,1136.0,0,True
949809,2014-06-19,1,BEVERAGES,927.0,0,True
951591,2014-06-20,1,BEVERAGES,1294.0,0,True
953373,2014-06-21,1,BEVERAGES,1176.0,0,True
955155,2014-06-22,1,BEVERAGES,450.0,0,True
956937,2014-06-23,1,BEVERAGES,1111.0,0,True
958719,2014-06-24,1,BEVERAGES,920.0,0,True
960501,2014-06-25,1,BEVERAGES,1202.0,0,True
962283,2014-06-26,1,BEVERAGES,1132.0,0,True
964065,2014-06-27,1,BEVERAGES,1152.0,0,True
965847,2014-06-28,1,BEVERAGES,1039.0,0,True
967629,2014-06-29,1,BEVERAGES,379.0,0,True
969411,2014-06-30,1,BEVERAGES,1019.0,0,True
971193,2014-07-01,1,BEVERAGES,1868.0,0,True
972975,2014-07-02,1,BEVERAGES,2803.0,4,True
974757,2014-07-03,1,BEVERAGES,1992.0,4,True
976539,2014-07-04,1,BEVERAGES,2302.0,2,True
978321,2014-07-05,1,BEVERAGES,1919.0,2,True
980103,2014-07-06,1,BEVERAGES,903.0,2,True
981885,2014-07-07,1,BEVERAGES,2161.0,2,True
983667,2014-07-08,1,BEVERAGES,1838.0,3,True
985449,2014-07-09,1,BEVERAGES,2232.0,3,True
987231,2014-07-10,1,BEVERAGES,1933.0,3,True
989013,2014-07-11,1,BEVERAGES,2132.0,3,True
990795,2014-07-12,1,BEVERAGES,2122.0,3,True
992577,2014-07-13,1,BEVERAGES,985.0,2,True
994359,2014-07-14,1,BEVERAGES,2260.0,2,True
996141,2014-07-15,1,BEVERAGES,1910.0,1,True
997923,2014-07-16,1,BEVERAGES,2333.0,2,True
999705,2014-07-17,1,BEVERAGES,1736.0,0,True
1001487,2014-07-18,1,BEVERAGES,2349.0,0,True
1003269,2014-07-19,1,BEVERAGES,2178.0,0,True
1005051,2014-07-20,1,BEVERAGES,768.0,0,True
1006833,2014-07-21,1,BEVERAGES,2229.0,0,True
1008615,2014-07-22,1,BEVERAGES,1873.0,1,True
1010397,2014-07-23,1,BEVERAGES,2026.0,0,True
1012179,2014-07-24,1,BEVERAGES,1865.0,0,True
1013961,2014-07-25,1,BEVERAGES,1920.0,0,True
1015743,2014-07-26,1,BEVERAGES,2101.0,0,True
1017525,2014-07-27,1,BEVERAGES,821.0,0,True
1019307,2014-07-28,1,BEVERAGES,1835.0,0,True
1021089,2014-07-29,1,BEVERAGES,1933.0,0,True
1022871,2014-07-30,1,BEVERAGES,2216.0,0,True
1024653,2014-07-31,1,BEVERAGES,1810.0,0,True
1026435,2014-08-01,1,BEVERAGES,1212.0,0,True
1028217,2014-08-02,1,BEVERAGES,1067.0,0,True
1029999,2014-08-03,1,BEVERAGES,363.0,0,True
1031781,2014-08-04,1,BEVERAGES,1241.0,1,True
1033563,2014-08-05,1,BEVERAGES,956.0,1,True
1035345,2014-08-06,1,BEVERAGES,964.0,0,True
1037127,2014-08-07,1,BEVERAGES,991.0,0,True
1038909,2014-08-08,1,BEVERAGES,1144.0,0,True
1040691,2014-08-09,1,BEVERAGES,1177.0,3,True
1042473,2014-08-10,1,BEVERAGES,397.0,2,True
1044255,2014-08-11,1,BEVERAGES,890.0,0,True
1046037,2014-08-12,1,BEVERAGES,918.0,3,True
1047819,2014-08-13,1,BEVERAGES,1212.0,1,True
1049601,2014-08-14,1,BEVERAGES,1025.0,0,True
1051383,2014-08-15,1,BEVERAGES,1247.0,1,True
1053165,2014-08-16,1,BEVERAGES,1072.0,2,True
1054947,2014-08-17,1,BEVERAGES,491.0,1,True
1056729,2014-08-18,1,BEVERAGES,920.0,1,True
1058511,2014-08-19,1,BEVERAGES,883.0,2,True
1060293,2014-08-20,1,BEVERAGES,1194.0,2,True
1062075,2014-08-21,1,BEVERAGES,938.0,3,True
1063857,2014-08-22,1,BEVERAGES,1111.0,2,True
1065639,2014-08-23,1,BEVERAGES,934.0,2,True
1067421,2014-08-24,1,BEVERAGES,382.0,1,True
1069203,2014-08-25,1,BEVERAGES,855.0,3,True
1070985,2014-08-26,1,BEVERAGES,771.0,1,True
1072767,2014-08-27,1,BEVERAGES,1096.0,1,True
1074549,2014-08-28,1,BEVERAGES,827.0,0,True
1076331,2014-08-29,1,BEVERAGES,1293.0,0,True
1078113,2014-08-30,1,BEVERAGES,1173.0,0,True
1079895,2014-08-31,1,BEVERAGES,441.0,0,True
1081677,2014-09-01,1,BEVERAGES,2193.0,1,True
1083459,2014-09-02,1,BEVERAGES,2214.0,2,True
1085241,2014-09-03,1,BEVERAGES,2182.0,3,True
1087023,2014-09-04,1,BEVERAGES,1725.0,1,True
1088805,2014-09-05,1,BEVERAGES,2349.0,1,True
1090587,2014-09-06,1,BEVERAGES,2282.0,1,True
1092369,2014-09-07,1,BEVERAGES,962.0,1,True
1094151,2014-09-08,1,BEVERAGES,2220.0,1,True
1095933,2014-09-09,1,BEVERAGES,2062.0,1,True
1097715,2014-09-10,1,BEVERAGES,2067.0,3,True
1099497,2014-09-11,1,BEVERAGES,1829.0,2,True
1101279,2014-09-12,1,BEVERAGES,2130.0,3,True
1103061,2014-09-13,1,BEVERAGES,2221.0,3,True
1104843,2014-09-14,1,BEVERAGES,1016.0,1,True
1106625,2014-09-15,1,BEVERAGES,1822.0,4,True
1108407,2014-09-16,1,BEVERAGES,1868.0,3,True
1110189,2014-09-17,1,BEVERAGES,2158.0,3,True
1111971,2014-09-18,1,BEVERAGES,1831.0,5,True
1113753,2014-09-19,1,BEVERAGES,1944.0,1,True
1115535,2014-09-20,1,BEVERAGES,2285.0,3,True
1117317,2014-09-21,1,BEVERAGES,1110.0,2,True
1119099,2014-09-22,1,BEVERAGES,1842.0,1,True
1120881,2014-09-23,1,BEVERAGES,1907.0,1,True
1122663,2014-09-24,1,BEVERAGES,2282.0,3,True
1124445,2014-09-25,1,BEVERAGES,1887.0,2,True
1126227,2014-09-26,1,BEVERAGES,1901.0,3,True
1128009,2014-09-27,1,BEVERAGES,2387.0,2,True
1129791,2014-09-28,1,BEVERAGES,913.0,1,True
1131573,2014-09-29,1,BEVERAGES,2015.0,1,True
1133355,2014-09-30,1,BEVERAGES,2000.0,2,True
1135137,2014-10-01,1,BEVERAGES,2913.0,3,True
1136919,2014-10-02,1,BEVERAGES,2115.0,2,True
1138701,2014-10-03,1,BEVERAGES,2369.0,3,True
1140483,2014-10-04,1,BEVERAGES,2858.0,3,True
1142265,2014-10-05,1,BEVERAGES,1159.0,1,True
1144047,2014-10-06,1,BEVERAGES,2157.0,4,True
1145829,2014-10-07,1,BEVERAGES,1924.0,2,True
1147611,2014-10-08,1,BEVERAGES,2207.0,1,True
1149393,2014-10-09,1,BEVERAGES,1827.0,1,True
1151175,2014-10-10,1,BEVERAGES,927.0,2,True
1152957,2014-10-11,1,BEVERAGES,1850.0,2,True
1154739,2014-10-12,1,BEVERAGES,943.0,0,True
1156521,2014-10-13,1,BEVERAGES,2013.0,1,True
1158303,2014-10-14,1,BEVERAGES,2457.0,5,True
1160085,2014-10-15,1,BEVERAGES,2392.0,2,True
1161867,2014-10-16,1,BEVERAGES,1860.0,1,True
1163649,2014-10-17,1,BEVERAGES,1916.0,2,True
1165431,2014-10-18,1,BEVERAGES,2455.0,1,True
1167213,2014-10-19,1,BEVERAGES,1138.0,1,True
1168995,2014-10-20,1,BEVERAGES,1988.0,1,True
1170777,2014-10-21,1,BEVERAGES,1876.0,2,True
1172559,2014-10-22,1,BEVERAGES,2366.0,1,True
1174341,2014-10-23,1,BEVERAGES,1534.0,2,True
1176123,2014-10-24,1,BEVERAGES,1969.0,1,True
1177905,2014-10-25,1,BEVERAGES,2069.0,1,True
1179687,2014-10-26,1,BEVERAGES,1059.0,0,True
1181469,2014-10-27,1,BEVERAGES,1706.0,1,True
1183251,2014-10-28,1,BEVERAGES,1688.0,2,True
1185033,2014-10-29,1,BEVERAGES,2261.0,1,True
1186815,2014-10-30,1,BEVERAGES,1995.0,0,True
1188597,2014-10-31,1,BEVERAGES,1821.0,1,True
1190379,2014-11-01,1,BEVERAGES,1690.0,0,True
1192161,2014-11-02,1,BEVERAGES,710.0,1,True
1193943,2014-11-03,1,BEVERAGES,958.0,0,True
1195725,2014-11-04,1,BEVERAGES,1916.0,1,True
1197507,2014-11-05,1,BEVERAGES,2500.0,1,True
1199289,2014-11-06,1,BEVERAGES,1898.0,1,True
1201071,2014-11-07,1,BEVERAGES,2122.0,5,True
1202853,2014-11-08,1,BEVERAGES,2279.0,1,True
1204635,2014-11-09,1,BEVERAGES,995.0,1,True
1206417,2014-11-10,1,BEVERAGES,1881.0,1,True
1208199,2014-11-11,1,BEVERAGES,2195.0,1,True
1209981,2014-11-12,1,BEVERAGES,2047.0,1,True
1211763,2014-11-13,1,BEVERAGES,1901.0,1,True
1213545,2014-11-14,1,BEVERAGES,1997.0,0,True
1215327,2014-11-15,1,BEVERAGES,2301.0,1,True
1217109,2014-11-16,1,BEVERAGES,1093.0,1,True
1218891,2014-11-17,1,BEVERAGES,2090.0,1,True
1220673,2014-11-18,1,BEVERAGES,2075.0,1,True
1222455,2014-11-19,1,BEVERAGES,2126.0,1,True
1224237,2014-11-20,1,BEVERAGES,1844.0,2,True
1226019,2014-11-21,1,BEVERAGES,1829.0,3,True
1227801,2014-11-22,1,BEVERAGES,2111.0,2,True
1229583,2014-11-23,1,BEVERAGES,964.0,1,True
1231365,2014-11-24,1,BEVERAGES,1844.0,3,True
1233147,2014-11-25,1,BEVERAGES,1884.0,2,True
1234929,2014-11-26,1,BEVERAGES,2371.0,1,True
1236711,2014-11-27,1,BEVERAGES,1677.0,1,True
1238493,2014-11-28,1,BEVERAGES,2014.0,2,True
1240275,2014-11-29,1,BEVERAGES,2015.0,0,True
1242057,2014-11-30,1,BEVERAGES,1010.0,0,True
1243839,2014-12-01,1,BEVERAGES,2254.0,0,True
1245621,2014-12-02,1,BEVERAGES,2161.0,4,True
1247403,2014-12-03,1,BEVERAGES,2380.0,0,True
1249185,2014-12-04,1,BEVERAGES,2259.0,4,True
1250967,2014-12-05,1,BEVERAGES,2083.0,1,True
1252749,2014-12-06,1,BEVERAGES,1737.0,1,True
1254531,2014-12-07,1,BEVERAGES,976.0,2,True
1256313,2014-12-08,1,BEVERAGES,2060.0,1,True
1258095,2014-12-09,1,BEVERAGES,1992.0,1,True
1259877,2014-12-10,1,BEVERAGES,2453.0,1,True
1261659,2014-12-11,1,BEVERAGES,3366.0,0,True
1263441,2014-12-12,1,BEVERAGES,2014.0,2,True
1265223,2014-12-13,1,BEVERAGES,2255.0,3,True
1267005,2014-12-14,1,BEVERAGES,1041.0,4,True
1268787,2014-12-15,1,BEVERAGES,2468.0,2,True
1270569,2014-12-16,1,BEVERAGES,2381.0,0,True
1272351,2014-12-17,1,BEVERAGES,2341.0,0,True
1274133,2014-12-18,1,BEVERAGES,2003.0,1,True
1275915,2014-12-19,1,BEVERAGES,2198.0,0,True
1277697,2014-12-20,1,BEVERAGES,2472.0,3,True
1279479,2014-12-21,1,BEVERAGES,1466.0,1,True
1281261,2014-12-22,1,BEVERAGES,2309.0,2,True
1283043,2014-12-23,1,BEVERAGES,2256.0,13,True
1284825,2014-12-24,1,BEVERAGES,2117.0,6,True
1286607,2014-12-26,1,BEVERAGES,1764.0,4,True
1288389,2014-12-27,1,BEVERAGES,1366.0,7,True
1290171,2014-12-28,1,BEVERAGES,562.0,2,True
1291953,2014-12-29,1,BEVERAGES,1972.0,7,True
1293735,2014-12-30,1,BEVERAGES,2067.0,5,True
1295517,2014-12-31,1,BEVERAGES,1976.0,5,True
1297299,2015-01-01,1,BEVERAGES,0.0,0,False
1299081,2015-01-02,1,BEVERAGES,794.0,1,True
1300863,2015-01-03,1,BEVERAGES,938.0,1,True
1302645,2015-01-04,1,BEVERAGES,574.0,2,True
1304427,2015-01-05,1,BEVERAGES,1299.0,2,True
1306209,2015-01-06,1,BEVERAGES,1028.0,3,True
1307991,2015-01-07,1,BEVERAGES,1165.0,2,True
1309773,2015-01-08,1,BEVERAGES,971.0,1,True
1311555,2015-01-09,1,BEVERAGES,1156.0,2,True
1313337,2015-01-10,1,BEVERAGES,1395.0,0,True
1315119,2015-01-11,1,BEVERAGES,524.0,0,True
1316901,2015-01-12,1,BEVERAGES,1235.0,0,True
1318683,2015-01-13,1,BEVERAGES,1295.0,0,True
1320465,2015-01-14,1,BEVERAGES,1200.0,2,True
1322247,2015-01-15,1,BEVERAGES,925.0,1,True
1324029,2015-01-16,1,BEVERAGES,1317.0,0,True
1325811,2015-01-17,1,BEVERAGES,1500.0,0,True
1327593,2015-01-18,1,BEVERAGES,516.0,0,True
1329375,2015-01-19,1,BEVERAGES,991.0,0,True
1331157,2015-01-20,1,BEVERAGES,1003.0,0,True
1332939,2015-01-21,1,BEVERAGES,993.0,0,True
1334721,2015-01-22,1,BEVERAGES,942.0,0,True
1336503,2015-01-23,1,BEVERAGES,1281.0,1,True
1338285,2015-01-24,1,BEVERAGES,1136.0,1,True
1340067,2015-01-25,1,BEVERAGES,387.0,1,True
1341849,2015-01-26,1,BEVERAGES,841.0,0,True
1343631,2015-01-27,1,BEVERAGES,890.0,1,True
1345413,2015-01-28,1,BEVERAGES,1156.0,0,True
1347195,2015-01-29,1,BEVERAGES,1110.0,1,True
1348977,2015-01-30,1,BEVERAGES,937.0,1,True
1350759,2015-01-31,1,BEVERAGES,1314.0,1,True
1352541,2015-02-01,1,BEVERAGES,596.0,1,True
1354323,2015-02-02,1,BEVERAGES,1177.0,1,True
1356105,2015-02-03,1,BEVERAGES,1030.0,1,True
1357887,2015-02-04,1,BEVERAGES,1082.0,3,True
1359669,2015-02-05,1,BEVERAGES,935.0,1,True
1361451,2015-02-06,1,BEVERAGES,1164.0,1,True
1363233,2015-02-07,1,BEVERAGES,1132.0,1,True
1365015,2015-02-08,1,BEVERAGES,469.0,1,True
1366797,2015-02-09,1,BEVERAGES,967.0,1,True
1368579,2015-02-10,1,BEVERAGES,971.0,2,True
1370361,2015-02-11,1,BEVERAGES,940.0,1,True
1372143,2015-02-12,1,BEVERAGES,882.0,1,True
1373925,2015-02-13,1,BEVERAGES,1089.0,2,True
1375707,2015-02-14,1,BEVERAGES,890.0,1,True
1377489,2015-02-15,1,BEVERAGES,325.0,1,True
1379271,2015-02-16,1,BEVERAGES,397.0,1,True
1381053,2015-02-17,1,BEVERAGES,318.0,0,True
1382835,2015-02-18,1,BEVERAGES,1103.0,1,True
1384617,2015-02-19,1,BEVERAGES,685.0,0,True
1386399,2015-02-20,1,BEVERAGES,1135.0,0,True
1388181,2015-02-21,1,BEVERAGES,1235.0,0,True
1389963,2015-02-22,1,BEVERAGES,490.0,0,True
1391745,2015-02-23,1,BEVERAGES,984.0,0,True
1393527,2015-02-24,1,BEVERAGES,965.0,1,True
1395309,2015-02-25,1,BEVERAGES,990.0,0,True
1397091,2015-02-26,1,BEVERAGES,1007.0,0,True
1398873,2015-02-27,1,BEVERAGES,1093.0,0,True
1400655,2015-02-28,1,BEVERAGES,1096.0,0,True
1402437,2015-03-01,1,BEVERAGES,533.0,0,True
1404219,2015-03-02,1,BEVERAGES,1032.0,1,True
1406001,2015-03-03,1,BEVERAGES,1338.0,2,True
1407783,2015-03-04,1,BEVERAGES,1155.0,1,True
1409565,2015-03-05,1,BEVERAGES,1032.0,0,True
1411347,2015-03-06,1,BEVERAGES,1043.0,0,True
1413129,2015-03-07,1,BEVERAGES,1304.0,0,True
1414911,2015-03-08,1,BEVERAGES,470.0,0,True
1416693,2015-03-09,1,BEVERAGES,1296.0,0,True
1418475,2015-03-10,1,BEVERAGES,1300.0,0,True
1420257,2015-03-11,1,BEVERAGES,1241.0,0,True
1422039,2015-03-12,1,BEVERAGES,988.0,0,True
1423821,2015-03-13,1,BEVERAGES,1545.0,0,True
1425603,2015-03-14,1,BEVERAGES,1198.0,0,True
1427385,2015-03-15,1,BEVERAGES,532.0,0,True
1429167,2015-03-16,1,BEVERAGES,1107.0,1,True
1430949,2015-03-17,1,BEVERAGES,1034.0,0,True
1432731,2015-03-18,1,BEVERAGES,812.0,0,True
1434513,2015-03-19,1,BEVERAGES,867.0,0,True
1436295,2015-03-20,1,BEVERAGES,1185.0,0,True
1438077,2015-03-21,1,BEVERAGES,1172.0,0,True
1439859,2015-03-22,1,BEVERAGES,459.0,0,True
1441641,2015-03-23,1,BEVERAGES,1018.0,0,True
1443423,2015-03-24,1,BEVERAGES,859.0,0,True
1445205,2015-03-25,1,BEVERAGES,956.0,0,True
1446987,2015-03-26,1,BEVERAGES,748.0,0,True
1448769,2015-03-27,1,BEVERAGES,1167.0,1,True
1450551,2015-03-28,1,BEVERAGES,1231.0,0,True
1452333,2015-03-29,1,BEVERAGES,462.0,1,True
1454115,2015-03-30,1,BEVERAGES,760.0,0,True
1455897,2015-03-31,1,BEVERAGES,870.0,1,True
1457679,2015-04-01,1,BEVERAGES,1057.0,1,True
1459461,2015-04-02,1,BEVERAGES,972.0,0,True
1461243,2015-04-03,1,BEVERAGES,358.0,0,True
1463025,2015-04-04,1,BEVERAGES,947.0,2,True
1464807,2015-04-05,1,BEVERAGES,453.0,0,True
1466589,2015-04-06,1,BEVERAGES,1111.0,0,True
1468371,2015-04-07,1,BEVERAGES,1222.0,1,True
1470153,2015-04-08,1,BEVERAGES,1316.0,0,True
1471935,2015-04-09,1,BEVERAGES,1076.0,1,True
1473717,2015-04-10,1,BEVERAGES,1143.0,1,True
1475499,2015-04-11,1,BEVERAGES,1268.0,1,True
1477281,2015-04-12,1,BEVERAGES,429.0,1,True
1479063,2015-04-13,1,BEVERAGES,1043.0,1,True
1480845,2015-04-14,1,BEVERAGES,930.0,1,True
1482627,2015-04-15,1,BEVERAGES,968.0,1,True
1484409,2015-04-16,1,BEVERAGES,912.0,2,True
1486191,2015-04-17,1,BEVERAGES,975.0,1,True
1487973,2015-04-18,1,BEVERAGES,1234.0,2,True
1489755,2015-04-19,1,BEVERAGES,461.0,2,True
1491537,2015-04-20,1,BEVERAGES,970.0,1,True
1493319,2015-04-21,1,BEVERAGES,1114.0,1,True
1495101,2015-04-22,1,BEVERAGES,1134.0,1,True
1496883,2015-04-23,1,BEVERAGES,1066.0,1,True
1498665,2015-04-24,1,BEVERAGES,1195.0,2,True
1500447,2015-04-25,1,BEVERAGES,1249.0,4,True
1502229,2015-04-26,1,BEVERAGES,560.0,3,True
1504011,2015-04-27,1,BEVERAGES,1125.0,2,True
1505793,2015-04-28,1,BEVERAGES,1106.0,2,True
1507575,2015-04-29,1,BEVERAGES,930.0,2,True
1509357,2015-04-30,1,BEVERAGES,1291.0,1,True
1511139,2015-05-01,1,BEVERAGES,363.0,1,True
1512921,2015-05-02,1,BEVERAGES,1245.0,1,True
1514703,2015-05-03,1,BEVERAGES,469.0,1,True
1516485,2015-05-04,1,BEVERAGES,1077.0,2,True
1518267,2015-05-05,1,BEVERAGES,1106.0,2,True
1520049,2015-05-06,1,BEVERAGES,1095.0,3,True
1521831,2015-05-07,1,BEVERAGES,1045.0,2,True
1523613,2015-05-08,1,BEVERAGES,1260.0,1,True
1525395,2015-05-09,1,BEVERAGES,1410.0,3,True
1527177,2015-05-10,1,BEVERAGES,450.0,1,True
1528959,2015-05-11,1,BEVERAGES,1393.0,4,True
1530741,2015-05-12,1,BEVERAGES,1522.0,2,True
1532523,2015-05-13,1,BEVERAGES,1600.0,2,True
1534305,2015-05-14,1,BEVERAGES,1258.0,1,True
1536087,2015-05-15,1,BEVERAGES,1393.0,1,True
1537869,2015-05-16,1,BEVERAGES,1487.0,1,True
1539651,2015-05-17,1,BEVERAGES,567.0,0,True
1541433,2015-05-18,1,BEVERAGES,1310.0,0,True
1543215,2015-05-19,1,BEVERAGES,1421.0,2,True
1544997,2015-05-20,1,BEVERAGES,1518.0,2,True
1546779,2015-05-21,1,BEVERAGES,1278.0,0,True
1548561,2015-05-22,1,BEVERAGES,1484.0,1,True
1550343,2015-05-23,1,BEVERAGES,1385.0,0,True
1552125,2015-05-24,1,BEVERAGES,700.0,2,True
1553907,2015-05-25,1,BEVERAGES,1912.0,0,True
1555689,2015-05-26,1,BEVERAGES,2103.0,2,True
1557471,2015-05-27,1,BEVERAGES,2331.0,6,True
1559253,2015-05-28,1,BEVERAGES,1840.0,2,True
1561035,2015-05-29,1,BEVERAGES,2194.0,1,True
1562817,2015-05-30,1,BEVERAGES,2356.0,0,True
1564599,2015-05-31,1,BEVERAGES,1104.0,2,True
1566381,2015-06-01,1,BEVERAGES,2210.0,0,True
1568163,2015-06-02,1,BEVERAGES,2439.0,1,True
1569945,2015-06-03,1,BEVERAGES,2835.0,2,True
1571727,2015-06-04,1,BEVERAGES,1875.0,0,True
1573509,2015-06-05,1,BEVERAGES,2432.0,2,True
1575291,2015-06-06,1,BEVERAGES,2461.0,7,True
1577073,2015-06-07,1,BEVERAGES,863.0,2,True
1578855,2015-06-08,1,BEVERAGES,2320.0,1,True
1580637,2015-06-09,1,BEVERAGES,1928.0,5,True
1582419,2015-06-10,1,BEVERAGES,1967.0,4,True
1584201,2015-06-11,1,BEVERAGES,1951.0,2,True
1585983,2015-06-12,1,BEVERAGES,1997.0,4,True
1587765,2015-06-13,1,BEVERAGES,2483.0,5,True
1589547,2015-06-14,1,BEVERAGES,1180.0,0,True
1591329,2015-06-15,1,BEVERAGES,2175.0,2,True
1593111,2015-06-16,1,BEVERAGES,2173.0,3,True
1594893,2015-06-17,1,BEVERAGES,2473.0,2,True
1596675,2015-06-18,1,BEVERAGES,1801.0,3,True
1598457,2015-06-19,1,BEVERAGES,2327.0,0,True
1600239,2015-06-20,1,BEVERAGES,2623.0,8,True
1602021,2015-06-21,1,BEVERAGES,854.0,2,True
1603803,2015-06-22,1,BEVERAGES,2345.0,2,True
1605585,2015-06-23,1,BEVERAGES,2145.0,1,True
1607367,2015-06-24,1,BEVERAGES,2226.0,7,True
1609149,2015-06-25,1,BEVERAGES,1850.0,1,True
1610931,2015-06-26,1,BEVERAGES,2187.0,2,True
1612713,2015-06-27,1,BEVERAGES,2327.0,1,True
1614495,2015-06-28,1,BEVERAGES,1178.0,1,True
1616277,2015-06-29,1,BEVERAGES,2243.0,1,True
1618059,2015-06-30,1,BEVERAGES,2177.0,2,True
1619841,2015-07-01,1,BEVERAGES,2638.0,2,True
1621623,2015-07-02,1,BEVERAGES,2259.0,3,True
1623405,2015-07-03,1,BEVERAGES,3064.0,2,True
1625187,2015-07-04,1,BEVERAGES,2160.0,3,True
1626969,2015-07-05,1,BEVERAGES,852.0,3,True
1628751,2015-07-06,1,BEVERAGES,1628.0,2,True
1630533,2015-07-07,1,BEVERAGES,0.0,0,False
1632315,2015-07-08,1,BEVERAGES,2265.0,3,True
1634097,2015-07-09,1,BEVERAGES,2300.0,4,True
1635879,2015-07-10,1,BEVERAGES,2277.0,2,True
1637661,2015-07-11,1,BEVERAGES,2402.0,3,True
1639443,2015-07-12,1,BEVERAGES,827.0,2,True
1641225,2015-07-13,1,BEVERAGES,2105.0,6,True
1643007,2015-07-14,1,BEVERAGES,1911.0,4,True
1644789,2015-07-15,1,BEVERAGES,2270.0,4,True
1646571,2015-07-16,1,BEVERAGES,1950.0,5,True
1648353,2015-07-17,1,BEVERAGES,2445.0,3,True
1650135,2015-07-18,1,BEVERAGES,2019.0,3,True
1651917,2015-07-19,1,BEVERAGES,733.0,0,True
1653699,2015-07-20,1,BEVERAGES,1868.0,9,True
1655481,2015-07-21,1,BEVERAGES,1759.0,8,True
1657263,2015-07-22,1,BEVERAGES,1789.0,7,True
1659045,2015-07-23,1,BEVERAGES,1799.0,6,True
1660827,2015-07-24,1,BEVERAGES,2137.0,7,True
1662609,2015-07-25,1,BEVERAGES,1840.0,10,True
1664391,2015-07-26,1,BEVERAGES,842.0,7,True
1666173,2015-07-27,1,BEVERAGES,2029.0,8,True
1667955,2015-07-28,1,BEVERAGES,2033.0,8,True
1669737,2015-07-29,1,BEVERAGES,2023.0,7,True
1671519,2015-07-30,1,BEVERAGES,1553.0,8,True
1673301,2015-07-31,1,BEVERAGES,2012.0,6,True
1675083,2015-08-01,1,BEVERAGES,2191.0,2,True
1676865,2015-08-02,1,BEVERAGES,835.0,3,True
1678647,2015-08-03,1,BEVERAGES,2137.0,2,True
1680429,2015-08-04,1,BEVERAGES,2198.0,2,True
1682211,2015-08-05,1,BEVERAGES,2344.0,3,True
1683993,2015-08-06,1,BEVERAGES,1781.0,4,True
1685775,2015-08-07,1,BEVERAGES,2070.0,7,True
1687557,2015-08-08,1,BEVERAGES,1651.0,2,True
1689339,2015-08-09,1,BEVERAGES,693.0,3,True
1691121,2015-08-10,1,BEVERAGES,713.0,4,True
1692903,2015-08-11,1,BEVERAGES,2105.0,7,True
1694685,2015-08-12,1,BEVERAGES,2176.0,7,True
1696467,2015-08-13,1,BEVERAGES,1809.0,4,True
1698249,2015-08-14,1,BEVERAGES,3166.0,6,True
1700031,2015-08-15,1,BEVERAGES,2845.0,5,True
1701813,2015-08-16,1,BEVERAGES,813.0,3,True
1703595,2015-08-17,1,BEVERAGES,2194.0,4,True
1705377,2015-08-18,1,BEVERAGES,2111.0,5,True
1707159,2015-08-19,1,BEVERAGES,2001.0,5,True
1708941,2015-08-20,1,BEVERAGES,1852.0,6,True
1710723,2015-08-21,1,BEVERAGES,2047.0,9,True
1712505,2015-08-22,1,BEVERAGES,1935.0,9,True
1714287,2015-08-23,1,BEVERAGES,721.0,5,True
